# Acquisizione a livello singolo
# Livello (codice CS1): 23500
# Codice CS2 corrispondente: 8000
# Numero di campioni: 100
# Step: 1
# Tempo di settling (s): 1.0
# Timestamp: 070726_112234
step,sample,cs1_code,cs2_code,adc_raw,adc_value,sot
0,0,23500,8000,1011111100,764,0
0,1,23500,8000,1011111100,764,0
0,2,23500,8000,1011111100,764,0
0,3,23500,8000,1011111011,763,0
0,4,23500,8000,1011111011,763,0
0,5,23500,8000,1011111100,764,0
0,6,23500,8000,1011111100,764,0
0,7,23500,8000,1011111100,764,0
0,8,23500,8000,1011111100,764,0
0,9,23500,8000,1011111011,763,0
0,10,23500,8000,1011111011,763,0
0,11,23500,8000,1011111100,764,0
0,12,23500,8000,1011111100,764,0
0,13,23500,8000,1011111100,764,0
0,14,23500,8000,1011111100,764,0
0,15,23500,8000,1011111100,764,0
0,16,23500,8000,1011111011,763,0
0,17,23500,8000,1011111100,764,0
0,18,23500,8000,1011111100,764,0
0,19,23500,8000,1011111100,764,0
0,20,23500,8000,1011111100,764,0
0,21,23500,8000,1011111011,763,0
0,22,23500,8000,1011111011,763,0
0,23,23500,8000,1011111100,764,0
0,24,23500,8000,1011111011,763,0
0,25,23500,8000,1011111011,763,0
0,26,23500,8000,1011111100,764,0
0,27,23500,8000,1011111011,763,0
0,28,23500,8000,1011111100,764,0
0,29,23500,8000,1011111011,763,0
0,30,23500,8000,1011111100,764,0
0,31,23500,8000,1011111100,764,0
0,32,23500,8000,1011111100,764,0
0,33,23500,8000,1011111100,764,0
0,34,23500,8000,1011111100,764,0
0,35,23500,8000,1011111100,764,0
0,36,23500,8000,1011111100,764,0
0,37,23500,8000,1011111100,764,0
0,38,23500,8000,1011111100,764,0
0,39,23500,8000,1011111100,764,0
0,40,23500,8000,1011111011,763,0
0,41,23500,8000,1011111100,764,0
0,42,23500,8000,1011111011,763,0
0,43,23500,8000,1011111011,763,0
0,44,23500,8000,1011111100,764,0
0,45,23500,8000,1011111100,764,0
0,46,23500,8000,1011111011,763,0
0,47,23500,8000,1011111100,764,0
0,48,23500,8000,1011111100,764,0
0,49,23500,8000,1011111100,764,0
0,50,23500,8000,1011111100,764,0
0,51,23500,8000,1011111101,765,0
0,52,23500,8000,1011111100,764,0
0,53,23500,8000,1011111100,764,0
0,54,23500,8000,1011111011,763,0
0,55,23500,8000,1011111100,764,0
0,56,23500,8000,1011111011,763,0
0,57,23500,8000,1011111011,763,0
0,58,23500,8000,1011111100,764,0
0,59,23500,8000,1011111011,763,0
0,60,23500,8000,1011111011,763,0
0,61,23500,8000,1011111100,764,0
0,62,23500,8000,1011111100,764,0
0,63,23500,8000,1011111011,763,0
0,64,23500,8000,1011111100,764,0
0,65,23500,8000,1011111011,763,0
0,66,23500,8000,1011111100,764,0
0,67,23500,8000,1011111100,764,0
0,68,23500,8000,1011111011,763,0
0,69,23500,8000,1011111011,763,0
0,70,23500,8000,1011111100,764,0
0,71,23500,8000,1011111100,764,0
0,72,23500,8000,1011111101,765,0
0,73,23500,8000,1011111101,765,0
0,74,23500,8000,1011111100,764,0
0,75,23500,8000,1011111011,763,0
0,76,23500,8000,1011111100,764,0
0,77,23500,8000,1011111100,764,0
0,78,23500,8000,1011111100,764,0
0,79,23500,8000,1011111100,764,0
0,80,23500,8000,1011111100,764,0
0,81,23500,8000,1011111100,764,0
0,82,23500,8000,1011111100,764,0
0,83,23500,8000,1011111100,764,0
0,84,23500,8000,1011111011,763,0
0,85,23500,8000,1011111100,764,0
0,86,23500,8000,1011111100,764,0
0,87,23500,8000,1011111100,764,0
0,88,23500,8000,1011111100,764,0
0,89,23500,8000,1011111100,764,0
0,90,23500,8000,1011111100,764,0
0,91,23500,8000,1011111100,764,0
0,92,23500,8000,1011111100,764,0
0,93,23500,8000,1011111011,763,0
0,94,23500,8000,1011111011,763,0
0,95,23500,8000,1011111011,763,0
0,96,23500,8000,1011111100,764,0
0,97,23500,8000,1011111100,764,0
0,98,23500,8000,1011111100,764,0
0,99,23500,8000,1011111011,763,0
